work_id,doi,title,abstract,year,date,type,language,venue,venue_type,is_oa,oa_status,cited_by_count,fwci,cnp_value,is_top_1pct,is_top_10pct,referenced_works_count,primary_topic,primary_field,primary_domain,topics_json,n_authors,author_ids,author_names,institution_ids,institution_names,countries,grant_funders,prov_funder_hakai,prov_funder_tula,prov_inst_hakai,prov_inst_tula,prov_rawaff_hakai,prov_ft_hakai_inst,prov_ft_hakai_net,prov_ft_tula,prov_ft_calvert,prov_dataset,provenance_list,n_strategies,has_strong_prov,label,scope,confidence,reason
W2008828320,10.1038/ismej.2013.110,Previously unknown and highly divergent ssDNA viruses populate the oceans,"Single-stranded DNA (ssDNA) viruses are economically important pathogens of plants and animals, and are widespread in oceans; yet, the diversity and evolutionary relationships among marine ssDNA viruses remain largely unknown. Here we present the results from a metagenomic study of composite samples from temperate (Saanich Inlet, 11 samples; Strait of Georgia, 85 samples) and subtropical (46 samples, Gulf of Mexico) seawater. Most sequences (84%) had no evident similarity to sequenced viruses. In total, 608 putative complete genomes of ssDNA viruses were assembled, almost doubling the number of ssDNA viral genomes in databases. These comprised 129 genetically distinct groups, each represented by at least one complete genome that had no recognizable similarity to each other or to other virus sequences. Given that the seven recognized families of ssDNA viruses have considerable sequence homology within them, this suggests that many of these genetic groups may represent new viral families. Moreover, nearly 70% of the sequences were similar to one of these genomes, indicating that most of the sequences could be assigned to a genetically distinct group. Most sequences fell within 11 well-defined gene groups, each sharing a common gene. Some of these encoded putative replication and coat proteins that had similarity to sequences from viruses infecting eukaryotes, suggesting that these were likely from viruses infecting eukaryotic phytoplankton and zooplankton.",2013.0,2013-07-11,article,en,The ISME Journal,journal,True,bronze,180,24.3984,0.9976779,True,True,41,Bacteriophages and microbial interactions,Environmental Science,Physical Sciences,"[{""id"": ""T11048"", ""name"": ""Bacteriophages and microbial interactions"", ""field"": ""Environmental Science""}, {""id"": ""T10494"", ""name"": ""Plant Virus Research Studies"", ""field"": ""Agricultural and Biological Sciences""}, {""id"": ""T12858"", ""name"": ""Plant Disease Resistance and Genetics"", ""field"": ""Agricultural and Biological Sciences""}]",2,A5015355631|A5084974249,Jessica Labonté|Curtis A. Suttle,I109736498|I141945490|I2800663845,Bigelow Laboratory for Ocean Sciences|Canadian Institute for Advanced Research|University of British Columbia,CA|US,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,high,Tula-funded ocean ssDNA virus metagenomics
W2173711952,10.2993/0278-0771-35.3.427,Cultural Keystone Places: Conservation and Restoration in Cultural Landscapes,"Sense of place"" as an anthropological, geographical, and philosophical construct has been a focus of research in recent decades, particularly following the publication of Keith Basso's Wisdom Sits in Places. Simultaneously, the emergence of the concept of social-ecological systems and their value in the application of conservation and restoration practices has highlighted the unique benefits of recognizing the interconnectedness of social and ecological spheres. Real and metaphorical parallels identified between social and ecological systems in terms of ""health,"" ""resilience,"" and adaptive responses help to promote understanding and to communicate corresponding processes and traits across these systems. Extending from an earlier concept of ""Cultural Keystone Species,"" and drawing on the recognition of ""sense of place"" as an important construct, here we propose the recognition of ""Cultural Keystone Places"" (CKPs): places of high cultural salience for a particular group of people at a particular time and critical to their identity and well-being. We define and characterize cultural keystone places, provide three case examples, and discuss the significance and potential applications of CKPs in biocultural conservation and renewal.",2015.0,2015-10-01,article,en,Journal of Ethnobiology,journal,True,bronze,136,21.8144,0.99203731,True,True,62,Geographies of human-animal interactions,Social Sciences,Social Sciences,"[{""id"": ""T11420"", ""name"": ""Geographies of human-animal interactions"", ""field"": ""Social Sciences""}, {""id"": ""T11925"", ""name"": ""Culinary Culture and Tourism"", ""field"": ""Agricultural and Biological Sciences""}, {""id"": ""T12253"", ""name"": ""Urban Agriculture and Sustainability"", ""field"": ""Agricultural and Biological Sciences""}]",5,A5034685308|A5051993913|A5034045401|A5044160125|A5048578283,Alain Cuerrier|Nancy J. Turner|Thiago C Gomes|Ann Garibaldi|Ashleigh Downing,I212119943,University of Victoria,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,medium,Tula-funded coastal cultural landscapes/restoration
W2313346166,10.7183/0002-7316.80.2.236,Ancient Shellfish Mariculture on the Northwest Coast of North America,"While there is increasing recognition among archaeologists of the extent to which non-agricultural societies have managed their terrestrial ecosystems, the traditional management of marine ecosystems has largely been ignored. In this paper, we bring together Indigenous ecological knowledge, coastal geomorphological observations, and archaeological data to document how Northwest Coast First Nations cultivated clams to maintain and increase productivity. We focus on “clam gardens,” walled intertidal terraces constructed to increase bivalve habitat and productivity. Our survey and excavations of clam gardens in four locations in British Columbia provide insights into the ecological and social context, morphology, construction, and first reported ages of these features. These data demonstrate the extent of traditional maricultural systems among coastal First Nations and, coupled with previously collected information on terrestrial management, challenge us to broaden our definition of “forager” as applied to Northwest Coast peoples. This study also highlights the value of combining diverse kinds of knowledge, including archaeological data, to understand the social and ecological contexts of traditional management systems.",2015.0,2015-04-01,article,en,American Antiquity,journal,False,closed,134,18.6285,0.99302155,True,True,75,Indigenous Studies and Ecology,Health Professions,Health Sciences,"[{""id"": ""T12614"", ""name"": ""Indigenous Studies and Ecology"", ""field"": ""Health Professions""}, {""id"": ""T10087"", ""name"": ""Archaeology and ancient environmental studies"", ""field"": ""Earth and Planetary Sciences""}, {""id"": ""T12532"", ""name"": ""Historical and Cultural Archaeology Studies"", ""field"": ""Social Sciences""}]",11,A5044844162|A5056819111|A5001254511|A5103505106|A5109915866|A5036183115|A5016545749|A5051793053|A5038244437|A5039924386|A5005272916,Dana Lepofsky|Nicole Smith|Nathan Cardinal|John R. Harper|Mary Morris|Gitla|Randy Bouchard|Dorothy I. D. Kennedy|Anne K. Salomon|Michelle Puckett|Kirsten Rowell,I125932930|I18014758|I201448701|I4210108707|I4210136681|I4387155864,Burke Museum of Natural History and Culture|Hakai Institute|Ocean Energy (Norway)|Parks Canada|Simon Fraser University|University of Washington,CA|NO|US,,False,False,True,False,True,False,False,False,False,False,inst_hakai|rawaff_hakai,2,True,include,coastal,high,Hakai Institute affiliation; coastal clam gardens
W2239018980,10.1371/journal.pone.0127499,"In Silico Analysis of the Metabolic Potential and Niche Specialization of Candidate Phylum ""Latescibacteria"" (WS3)","The ""Latescibacteria"" (formerly WS3), member of the Fibrobacteres-Chlorobi-Bacteroidetes (FCB) superphylum, represents a ubiquitous candidate phylum found in terrestrial, aquatic, and marine ecosystems. Recently, single-cell amplified genomes (SAGs) representing the ""Latescibacteria"" were obtained from the anoxic monimolimnion layers of Sakinaw Lake (British Columbia, Canada), and anoxic sediments of a coastal lagoon (Etoliko lagoon, Western Greece). Here, we present a detailed in-silico analysis of the four SAGs to gain some insights on their metabolic potential and apparent ecological roles. Metabolic reconstruction suggests an anaerobic fermentative mode of metabolism, as well as the capability to degrade multiple polysaccharides and glycoproteins that represent integral components of green (Charophyta and Chlorophyta) and brown (Phaeophycaea) algae cell walls (pectin, alginate, ulvan, fucan, hydroxyproline-rich glycoproteins), storage molecules (starch and trehalose), and extracellular polymeric substances (EPSs). The analyzed SAGs also encode dedicated transporters for the uptake of produced sugars and amino acids/oligopeptides, as well as an extensive machinery for the catabolism of all transported sugars, including the production of a bacterial microcompartment (BMC) to sequester propionaldehyde, a toxic intermediate produced during fucose and rhamnose metabolism. Finally, genes for the formation of gas vesicles, flagella, type IV pili, and oxidative stress response were found, features that could aid in cellular association with algal detritus. Collectively, these results indicate that the analyzed ""Latescibacteria"" mediate the turnover of multiple complex organic polymers of algal origin that reach deeper anoxic/microoxic habitats in lakes and lagoons. The implications of such process on our understanding of niche specialization in microbial communities mediating organic carbon turnover in stratified water bodies are discussed.",2015.0,2015-06-03,article,en,PLoS ONE,journal,True,gold,129,11.8891,0.98805954,False,True,102,Microbial Community Ecology and Physiology,Environmental Science,Physical Sciences,"[{""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}, {""id"": ""T10995"", ""name"": ""Methane Hydrates and Related Phenomena"", ""field"": ""Environmental Science""}, {""id"": ""T11879"", ""name"": ""Protist diversity and phylogeny"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}]",6,A5029926029|A5024330030|A5049254580|A5101411528|A5006298901|A5107871221,Noha H. Youssef|Ibrahim Farag|Christian Rinke|Steven Hallam|Tanja Woyke|Mostafa S. Elshahed,I115475287|I141945490|I196679689,Joint Genome Institute|Oklahoma State University|University of British Columbia,CA|US,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,medium,Tula-funded aquatic/coastal lagoon SAG metabolic analysis
W1969477160,10.1371/journal.pone.0080537,Stress and Reproductive Hormones in Grizzly Bears Reflect Nutritional Benefits and Social Consequences of a Salmon Foraging Niche,"Physiological indicators of social and nutritional stress can provide insight into the responses of species to changes in food availability. In coastal British Columbia, Canada, grizzly bears evolved with spawning salmon as an abundant but spatially and temporally constrained food source. Recent and dramatic declines in salmon might have negative consequences on bear health and ultimately fitness. To examine broadly the chronic endocrine effects of a salmon niche, we compared cortisol, progesterone, and testosterone levels in hair from salmon-eating bears from coastal BC (n = 75) with the levels in a reference population from interior BC lacking access to salmon (n = 42). As predicted, testosterone was higher in coastal bears of both sexes relative to interior bears, possibly reflecting higher social density on the coast mediated by salmon availability. We also investigated associations between the amount of salmon individual bears consumed (as measured by stable isotope analysis) and cortisol and testosterone in hair. Also as predicted, cortisol decreased with increasing dietary salmon and was higher after a year of low dietary salmon than after a year of high dietary salmon. These findings at two spatial scales suggest that coastal bears might experience nutritional or social stress in response to on-going salmon declines, providing novel insights into the effects of resource availability on fitness-related physiology.",2013.0,2013-11-27,article,en,PLoS ONE,journal,True,gold,105,8.0056,0.97445018,False,True,104,Fish Ecology and Management Studies,Environmental Science,Physical Sciences,"[{""id"": ""T10302"", ""name"": ""Fish Ecology and Management Studies"", ""field"": ""Environmental Science""}, {""id"": ""T10659"", ""name"": ""Marine animal studies overview"", ""field"": ""Environmental Science""}, {""id"": ""T10199"", ""name"": ""Wildlife Ecology and Conservation"", ""field"": ""Environmental Science""}]",5,A5027121403|A5013806822|A5037947192|A5021898290|A5056914421,Heather M. Bryan|Chris T. Darimont|Paul C. Paquet|Katherine E. Wynne‐Edwards|Judit E. G. Smits,I168635309|I212119943|I4210145271,Raincoast Conservation Foundation|University of Calgary|University of Victoria,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,medium,Tula-funded coastal BC grizzly-salmon study
W2140580533,10.1186/s40168-015-0073-x,BioMiCo: a supervised Bayesian model for inference of microbial community structure,"BACKGROUND: Microbiome samples often represent mixtures of communities, where each community is composed of overlapping assemblages of species. Such mixtures are complex, the number of species is huge and abundance information for many species is often sparse. Classical methods have a limited value for identifying complex features within such data. RESULTS: Here, we describe a novel hierarchical model for Bayesian inference of microbial communities (BioMiCo). The model takes abundance data derived from environmental DNA, and models the composition of each sample by a two-level hierarchy of mixture distributions constrained by Dirichlet priors. BioMiCo is supervised, using known features for samples and appropriate prior constraints to overcome the challenges posed by many variables, sparse data, and large numbers of rare species. The model is trained on a portion of the data, where it learns how assemblages of species are mixed to form communities and how assemblages are related to the known features of each sample. Training yields a model that can predict the features of new samples. We used BioMiCo to build models for three serially sampled datasets and tested their predictive accuracy across different time points. The first model was trained to predict both body site (hand, mouth, and gut) and individual human host. It was able to reliably distinguish these features across different time points. The second was trained on vaginal microbiomes to predict both the Nugent score and individual human host. We found that women having normal and elevated Nugent scores had distinct microbiome structures that persisted over time, with additional structure within women having elevated scores. The third was trained for the purpose of assessing seasonal transitions in a coastal bacterial community. Application of this model to a high-resolution time series permitted us to track the rate and time of community succession and accurately predict known ecosystem-level events. CONCLUSION: BioMiCo provides a framework for learning the structure of microbial communities and for making predictions based on microbial assemblages. By training on carefully chosen features (abiotic or biotic), BioMiCo can be used to understand and predict transitions between complex communities composed of hundreds of microbial species.",2015.0,2015-03-05,article,en,Microbiome,journal,True,gold,105,7.228,0.97786816,False,True,45,Gut microbiota and health,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"[{""id"": ""T10066"", ""name"": ""Gut microbiota and health"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}, {""id"": ""T11331"", ""name"": ""Fecal contamination and water quality"", ""field"": ""Environmental Science""}]",7,A5025106427|A5049504526|A5027833544|A5012568742|A5070176943|A5061054850|A5031897496,Mahdi Shafiei|Katherine A. Dunn|Eva Boon|Shelley M. MacDonald|David A. Walsh|Hong Gu|Joseph P. Bielawski,I129902397|I60158472,Concordia University|Dalhousie University,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,low,"Tula-funded microbiome Bayesian method, not coastal | KEPT: Tula research output (non-clinical)"
W2066656905,10.1186/1471-2105-14-202,MetaPathways: a modular pipeline for constructing pathway/genome databases from environmental sequence information,"BACKGROUND: A central challenge to understanding the ecological and biogeochemical roles of microorganisms in natural and human engineered ecosystems is the reconstruction of metabolic interaction networks from environmental sequence information. The dominant paradigm in metabolic reconstruction is to assign functional annotations using BLAST. Functional annotations are then projected onto symbolic representations of metabolism in the form of KEGG pathways or SEED subsystems. RESULTS: Here we present MetaPathways, an open source pipeline for pathway inference that uses the PathoLogic algorithm to map functional annotations onto the MetaCyc collection of reactions and pathways, and construct environmental Pathway/Genome Databases (ePGDBs) compatible with the editing and navigation features of Pathway Tools. The pipeline accepts assembled or unassembled nucleotide sequences, performs quality assessment and control, predicts and annotates noncoding genes and open reading frames, and produces inputs to PathoLogic. In addition to constructing ePGDBs, MetaPathways uses MLTreeMap to build phylogenetic trees for selected taxonomic anchor and functional gene markers, converts General Feature Format (GFF) files into concatenated GenBank files for ePGDB construction based on third-party annotations, and generates useful file formats including Sequin files for direct GenBank submission and gene feature tables summarizing annotations, MLTreeMap trees, and ePGDB pathway coverage summaries for statistical comparisons. CONCLUSIONS: MetaPathways provides users with a modular annotation and analysis pipeline for predicting metabolic interaction networks from environmental sequence information using an alternative to KEGG pathways and SEED subsystems mapping. It is extensible to genomic and transcriptomic datasets from a wide range of sequencing platforms, and generates useful data products for microbial community structure and function analysis. The MetaPathways software package, installation instructions, and example data can be obtained from http://hallam.microbiology.ubc.ca/MetaPathways.",2013.0,2013-06-21,article,en,BMC Bioinformatics,journal,True,gold,104,5.2343,0.96372657,False,True,59,Microbial Metabolic Engineering and Bioproduction,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"[{""id"": ""T10932"", ""name"": ""Microbial Metabolic Engineering and Bioproduction"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T10887"", ""name"": ""Bioinformatics and Genomic Networks"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}]",4,A5035678865|A5069094618|A5059529991|A5101411528,Kishori M. Konwar|Niels W. Hanson|Antoine Pagé|Steven Hallam,I141945490,University of British Columbia,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,low,"Tula-funded bioinformatics pipeline, not coastal | KEPT: Tula research output (non-clinical)"
W2398038670,10.1016/j.jasrep.2016.04.006,Meta-analysis in zooarchaeology expands perspectives on Indigenous fisheries of the Northwest Coast of North America,"Fisheries are of fundamental importance to Indigenous peoples of the Pacific Northwest of North America today and in the past but few archaeological analyses have documented geographic patterning in fisheries across the entire region. This paper adopts meta-analysis methods and GIS-based spatial visualizations to survey the single largest compilation of fine-screened zooarchaeological fisheries data reported to date, including 513,605 fish remains identified at 222 sites from Oregon to southeast Alaska. These systematically collected zooarchaeological data indicate the most ubiquitous and proportionally abundant fish taxa over the late Holocene and reveal previously undocumented spatial patterning, indicating where certain fish taxa are consistently found in high relative proportions. Rather than seeking to evaluate chronological and/or evolutionary change, this study explores the environmental and cultural basis for assessing variability in Indigenous fisheries over millennial time scales. Specifically, we observe Pacific herring and the Pacific salmons to be the two most ubiquitous and proportionally abundant fish taxa across the Northwest Coast followed by flatfishes, sculpins, rockfishes, greenlings, dogfish, and a host of other poorly known taxa that represent consistent fishing effort. We document geographic patterning in the abundance and ubiquity of a range of fish including greater abundance of salmons in northern portions of the study area and outline trends that could represent biogeographic ranges for northern anchovy, Pacific hake, and pollock, among others. We conclude that examining patterning in the ubiquity and rank-order abundance represented by archaeological fisheries data offers significant potential for linking regionally distinct cultural practices noted in the 18th and 19th centuries to much longer human and ecological histories over the Holocene.",2016.0,2016-05-23,article,en,Journal of Archaeological Science Reports,journal,True,hybrid,88,16.7264,0.98842239,False,True,133,Archaeology and ancient environmental studies,Earth and Planetary Sciences,Physical Sciences,"[{""id"": ""T10087"", ""name"": ""Archaeology and ancient environmental studies"", ""field"": ""Earth and Planetary Sciences""}, {""id"": ""T12614"", ""name"": ""Indigenous Studies and Ecology"", ""field"": ""Health Professions""}, {""id"": ""T12073"", ""name"": ""Isotope Analysis in Ecology"", ""field"": ""Environmental Science""}]",2,A5061319955|A5044963400,Iain McKechnie|Madonna L. Moss,I18014758|I181233156,Simon Fraser University|University of Oregon,CA|US,,True,False,False,False,True,False,False,False,False,False,funder_hakai|rawaff_hakai,2,True,include,coastal,high,Hakai Institute affiliation; coastal Indigenous fisheries
W2065701958,10.1038/ismej.2013.152,Genomic properties of Marine Group A bacteria indicate a role in the marine sulfur cycle,"Marine Group A (MGA) is a deeply branching and uncultivated phylum of bacteria. Although their functional roles remain elusive, MGA subgroups are particularly abundant and diverse in oxygen minimum zones and permanent or seasonally stratified anoxic basins, suggesting metabolic adaptation to oxygen-deficiency. Here, we expand a previous survey of MGA diversity in O2-deficient waters of the Northeast subarctic Pacific Ocean (NESAP) to include Saanich Inlet (SI), an anoxic fjord with seasonal O2 gradients and periodic sulfide accumulation. Phylogenetic analysis of small subunit ribosomal RNA (16S rRNA) gene clone libraries recovered five previously described MGA subgroups and defined three novel subgroups (SHBH1141, SHBH391, and SHAN400) in SI. To discern the functional properties of MGA residing along gradients of O2 in the NESAP and SI, we identified and sequenced to completion 14 fosmids harboring MGA-associated 16S RNA genes from a collection of 46 fosmid libraries sourced from NESAP and SI waters. Comparative analysis of these fosmids, in addition to four publicly available MGA-associated large-insert DNA fragments from Hawaii Ocean Time-series and Monterey Bay, revealed widespread genomic differentiation proximal to the ribosomal RNA operon that did not consistently reflect subgroup partitioning patterns observed in 16S rRNA gene clone libraries. Predicted protein-coding genes associated with adaptation to O2-deficiency and sulfur-based energy metabolism were detected on multiple fosmids, including polysulfide reductase (psrABC), implicated in dissimilatory polysulfide reduction to hydrogen sulfide and dissimilatory sulfur oxidation. These results posit a potential role for specific MGA subgroups in the marine sulfur cycle.",2013.0,2013-09-12,article,en,The ISME Journal,journal,True,hybrid,86,8.3513,0.97777269,False,True,80,Microbial Community Ecology and Physiology,Environmental Science,Physical Sciences,"[{""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}, {""id"": ""T10015"", ""name"": ""Genomics and Phylogenetic Studies"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T10995"", ""name"": ""Methane Hydrates and Related Phenomena"", ""field"": ""Environmental Science""}]",6,A5109275640|A5002613752|A5069094618|A5035678865|A5037097524|A5101411528,Jody J. Wright|Keith Mewis|Niels W. Hanson|Kishori M. Konwar|Kendra Maas|Steven Hallam,I141945490|I4210132220,Genome British Columbia|University of British Columbia,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,high,"Tula-funded marine sulfur-cycle bacteria, Saanich Inlet"
W2129060055,10.1073/pnas.1401631111,Metagenomic scaffolds enable combinatorial lignin transformation,"Engineering the microbial transformation of lignocellulosic biomass is essential to developing modern biorefining processes that alleviate reliance on petroleum-derived energy and chemicals. Many current bioprocess streams depend on the genetic tractability of Escherichia coli with a primary emphasis on engineering cellulose/hemicellulose catabolism, small molecule production, and resistance to product inhibition. Conversely, bioprocess streams for lignin transformation remain embryonic, with relatively few environmental strains or enzymes implicated. Here we develop a biosensor responsive to monoaromatic lignin transformation products compatible with functional screening in E. coli. We use this biosensor to retrieve metagenomic scaffolds sourced from coal bed bacterial communities conferring an array of lignin transformation phenotypes that synergize in combination. Transposon mutagenesis and comparative sequence analysis of active clones identified genes encoding six functional classes mediating lignin transformation phenotypes that appear to be rearrayed in nature via horizontal gene transfer. Lignin transformation activity was then demonstrated for one of the predicted gene products encoding a multicopper oxidase to validate the screen. These results illuminate cellular and community-wide networks acting on aromatic polymers and expand the toolkit for engineering recombinant lignin transformation based on ecological design principles.",2014.0,2014-06-30,article,en,Proceedings of the National Academy of Sciences,journal,True,bronze,81,6.1535,0.96882901,False,True,36,Biofuel production and bioconversion,Engineering,Physical Sciences,"[{""id"": ""T10171"", ""name"": ""Biofuel production and bioconversion"", ""field"": ""Engineering""}, {""id"": ""T11208"", ""name"": ""Lignin and Wood Chemistry"", ""field"": ""Engineering""}, {""id"": ""T11136"", ""name"": ""Enzyme-mediated dye degradation"", ""field"": ""Agricultural and Biological Sciences""}]",8,A5053600260|A5102943356|A5045124424|A5043801896|A5073147928|A5028186844|A5077634475|A5101411528,Cameron Strachan|Rahul Singh|David VanInsberghe|Kateryna Ievdokymenko|Karen Budwill|William W. Mohn|Lindsay D. Eltis|Steven Hallam,I141945490|I4210098300|I4210132220,Alberta Innovates|Genome British Columbia|University of British Columbia,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,low,"Tula-funded lignin bioprocessing, not coastal | KEPT: Tula research output (non-clinical)"
W2083274478,10.1186/1471-2105-14-354,Balony:a software package for analysis of data generated by synthetic genetic array experiments,"BACKGROUND: Synthetic Genetic Array (SGA) analysis is a procedure which has been developed to allow the systematic examination of large numbers of double mutants in the yeast Saccharomyces cerevisiae. The aim of these experiments is to identify genetic interactions between pairs of genes. These experiments generate a number of images of ordered arrays of yeast colonies which must be analyzed in order to quantify the extent of the genetic interactions. We have designed software that is able to analyze virtually any image of regularly arrayed colonies and allows the user significant flexibility over the analysis procedure. RESULTS: ""Balony"" is freely available software which enables the extraction of quantitative data from array-based genetic screens. The program follows a multi-step process, beginning with the optional preparation of plate images from single or composite images. Next, the colonies are identified on a plate and the pixel area of each is measured. This is followed by a scoring module which normalizes data and pairs control and experimental data files. The final step is analysis of the scored data, where the strength and reproducibility of genetic interactions can be visualized and cross-referenced with information on each gene to provide biological insights into the results of the screen. CONCLUSIONS: Analysis of SGA screens with Balony can be either automated or highly interactive, enabling the user to customize the process to their specific needs. Quantitative data can be extracted at each stage for external analysis if required. Beyond SGA, this software can be used for analyzing many types of plate-based high-throughput screens.",2013.0,2013-12-01,article,en,BMC Bioinformatics,journal,True,gold,78,2.2437,0.88073245,False,False,13,Fungal and yeast genetics research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"[{""id"": ""T10497"", ""name"": ""Fungal and yeast genetics research"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T10885"", ""name"": ""Gene expression and cancer classification"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}, {""id"": ""T10887"", ""name"": ""Bioinformatics and Genomic Networks"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}]",2,A5060916439|A5042454677,Barry P. Young|Christopher Loewen,I141945490,University of British Columbia,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,low,"Tula-funded yeast genetics software, not coastal | KEPT: Tula research output (non-clinical)"
W2037798712,10.3389/fmicb.2015.00265,Combining genomic sequencing methods to explore viral diversity and reveal potential virus-host interactions,"Viral diversity and virus-host interactions in oxygen-starved regions of the ocean, also known as oxygen minimum zones (OMZs), remain relatively unexplored. Microbial community metabolism in OMZs alters nutrient and energy flow through marine food webs, resulting in biological nitrogen loss and greenhouse gas production. Thus, viruses infecting OMZ microbes have the potential to modulate community metabolism with resulting feedback on ecosystem function. Here, we describe viral communities inhabiting oxic surface (10 m) and oxygen-starved basin (200 m) waters of Saanich Inlet, a seasonally anoxic fjord on the coast of Vancouver Island, British Columbia using viral metagenomics and complete viral fosmid sequencing on samples collected between April 2007 and April 2010. Of 6459 open reading frames (ORFs) predicted across all 34 viral fosmids, 77.6% (n = 5010) had no homology to reference viral genomes. These fosmids recruited a higher proportion of viral metagenomic sequences from Saanich Inlet than from nearby northeastern subarctic Pacific Ocean (Line P) waters, indicating differences in the viral communities between coastal and open ocean locations. While functional annotations of fosmid ORFs were limited, recruitment to NCBI's non-redundant ""nr"" database and publicly available single-cell genomes identified putative viruses infecting marine thaumarchaeal and SUP05 proteobacteria to provide potential host linkages with relevance to coupled biogeochemical cycling processes in OMZ waters. Taken together, these results highlight the power of coupled analyses of multiple sequence data types, such as viral metagenomic and fosmid sequence data with prokaryotic single cell genomes, to chart viral diversity, elucidate genomic and ecological contexts for previously unclassifiable viral sequences, and identify novel host interactions in natural and engineered ecosystems.",2015.0,2015-04-10,article,en,Frontiers in Microbiology,journal,True,gold,71,10.3092,0.98370867,False,True,66,Bacteriophages and microbial interactions,Environmental Science,Physical Sciences,"[{""id"": ""T11048"", ""name"": ""Bacteriophages and microbial interactions"", ""field"": ""Environmental Science""}, {""id"": ""T11791"", ""name"": ""Microbial Community Ecology and Physiology"", ""field"": ""Environmental Science""}, {""id"": ""T10015"", ""name"": ""Genomics and Phylogenetic Studies"", ""field"": ""Biochemistry, Genetics and Molecular Biology""}]",5,A5061463037|A5028499979|A5075612393|A5101411528|A5084974249,Cheryl‐Emiliane T. Chow|Danielle M. Winget|Richard White|Steven Hallam|Curtis A. Suttle,I109736498|I141945490,Canadian Institute for Advanced Research|University of British Columbia,CA,,False,True,False,False,False,False,False,True,False,False,funder_tula|ft_tula,2,True,include,coastal,high,Tula-funded OMZ Saanich Inlet viral metagenomics
