openalex_id	doi	failure_type	source
https://openalex.org/W4414695205	https://doi.org/10.4000/14u3r	corresponding_author	evals
https://openalex.org/W4235695527	https://doi.org/10.1021/ie50671a014	corresponding_author	evals
https://openalex.org/W2918907005	https://doi.org/10.4236/jss.2018.611003	corresponding_author	evals
https://openalex.org/W4297057618	https://doi.org/10.24412/fhb48dfmwtm	corresponding_author	evals
https://openalex.org/W2080976073	https://doi.org/10.1134/s0006350906060157	corresponding_author	evals
https://openalex.org/W2105000959	https://doi.org/10.1107/s0021889808019365	corresponding_author	evals
https://openalex.org/W4239587118	https://doi.org/10.1007/978-3-662-59669-2_18	corresponding_author	evals
https://openalex.org/W2482981890	https://doi.org/10.1007/978-3-322-89333-8	corresponding_author	evals
https://openalex.org/W2510610519	https://doi.org/10.1080/19403364.1990.11755238	corresponding_author	evals
https://openalex.org/W4293247151	https://doi.org/10.18231/j.ijogr.2022.053	corresponding_author	evals
https://openalex.org/W2967408708	https://doi.org/10.17632/fd6xks2sv3.1	corresponding_author	evals
https://openalex.org/W4412683169	https://doi.org/10.36962/pahtei49022025-535	corresponding_author	evals
https://openalex.org/W4248778088	https://doi.org/10.1002/9781444316568.wiem03048	corresponding_author	evals
https://openalex.org/W4238306241	https://doi.org/10.1515/9783112600061-014	corresponding_author	evals
https://openalex.org/W1979217952	https://doi.org/10.1016/j.surneu.2006.10.031	corresponding_author	evals
https://openalex.org/W4229682325	https://doi.org/10.18356/1c2f7e84-en-fr	corresponding_author	evals
https://openalex.org/W2005576866	https://doi.org/10.1055/s-0028-1139119	corresponding_author	evals
https://openalex.org/W4252855377	https://doi.org/10.1163/2352-0272_emho_com_023762	corresponding_author	evals
https://openalex.org/W4408941945	https://doi.org/10.15358/9783967403671-141	corresponding_author	evals
https://openalex.org/W4221072440	https://doi.org/10.4159/9780674275720	corresponding_author	evals
https://openalex.org/W2774800576	https://doi.org/10.15171/jpd.2018.02	corresponding_author	evals
https://openalex.org/W1968745141	https://doi.org/10.1111/j.1754-8845.1967.tb00534.x	corresponding_author	evals
https://openalex.org/W4306894671	https://doi.org/10.1215/9781478023531-006	corresponding_author	evals
https://openalex.org/W1484038091	https://doi.org/10.35537/10915/1797	corresponding_author	evals
https://openalex.org/W2895689954	https://doi.org/10.1007/978-3-319-97430-9_2	corresponding_author	evals
https://openalex.org/W2312345148	https://doi.org/10.2307/2573498	corresponding_author	evals
https://openalex.org/W2800141059	https://doi.org/10.25911/5d67b4666fb10	corresponding_author	evals
https://openalex.org/W4243412152	https://doi.org/10.4000/etudesrurales.1454	corresponding_author	evals
https://openalex.org/W4242798103	https://doi.org/10.1055/s-0028-1122023	corresponding_author	evals
https://openalex.org/W4229535377	https://doi.org/10.17223/9785946217408/432	corresponding_author	evals
https://openalex.org/W4395448987	https://doi.org/10.1016/j.jep.2024.118243	corresponding_author	evals
https://openalex.org/W4390501917	https://doi.org/10.1038/s41598-023-50622-2	corresponding_author	evals
https://openalex.org/W2124303316	https://doi.org/10.3366/inr.2005.56.2.165	corresponding_author	evals
https://openalex.org/W1992372270	https://doi.org/10.1007/s12182-011-0131-3	corresponding_author	evals
https://openalex.org/W2607249708	https://doi.org/10.2469/dig.v39.n4.100.f24	corresponding_author	evals
https://openalex.org/W1676709693	https://doi.org/10.1038/214325a0	corresponding_author	evals
https://openalex.org/W4322756542	https://doi.org/10.21203/rs.3.rs-2638739/v1	corresponding_author	evals
https://openalex.org/W4297201577	https://doi.org/10.51599/are.2022.08.03.11	corresponding_author	evals
https://openalex.org/W2808571714	https://doi.org/10.3726/b13082	corresponding_author	evals
https://openalex.org/W4239676285	https://doi.org/10.1093/res/xxxvi.141.110	corresponding_author	evals
https://openalex.org/W3179139117	https://doi.org/10.1016/j.jep.2021.114396	corresponding_author	evals
https://openalex.org/W2950921166	https://doi.org/10.4324/9780429452536-9	corresponding_author	evals
https://openalex.org/W4246598690	https://doi.org/10.15747/jcn.2015.7.1.1	corresponding_author	evals
https://openalex.org/W3120520740	https://doi.org/10.4324/9780203120958-21	corresponding_author	evals
https://openalex.org/W2481371965	https://doi.org/10.5124/jkma.2001.44.8.883	corresponding_author	evals
https://openalex.org/W2467222648	https://doi.org/10.1484/j.nml.1.00589	corresponding_author	evals
https://openalex.org/W4239419007	https://doi.org/10.1007/978-3-642-12760-1_7	corresponding_author	evals
https://openalex.org/W4244434758	https://doi.org/10.2307/1166376	corresponding_author	evals
https://openalex.org/W2801580365	https://doi.org/10.2307/4345289	corresponding_author	evals
https://openalex.org/W4396515079	https://doi.org/10.1007/s10072-024-07559-9	corresponding_author	evals
https://openalex.org/W1954038961	https://doi.org/10.1111/j.1365-2710.2012.01363.x	corresponding_author	evals
https://openalex.org/W4214731267	https://doi.org/10.2190/8764-whl8-uhqq-umf4	corresponding_author	evals
https://openalex.org/W1990934468	https://doi.org/10.1021/ac026400h	corresponding_author	evals
https://openalex.org/W2955665519	https://doi.org/10.15405/epsbs.2019.06.20	corresponding_author	evals
https://openalex.org/W2911137424	https://doi.org/10.4095/102416	corresponding_author	evals
https://openalex.org/W4251922908	https://doi.org/10.3951/sobim.1.25	corresponding_author	evals
https://openalex.org/W1972891618	https://doi.org/10.1057/9780230288775_15	corresponding_author	evals
https://openalex.org/W4213057347	https://doi.org/10.47287/cen-10006-buscon14	corresponding_author	evals
https://openalex.org/W3199046769	https://doi.org/10.1353/dss.2021.0070	corresponding_author	evals
https://openalex.org/W4403508343	https://doi.org/10.2307/jj.18137957.25	corresponding_author	evals
https://openalex.org/W4211104459	https://doi.org/10.1097/00005053-189304000-00005	corresponding_author	evals
https://openalex.org/W4416654841	https://doi.org/10.1016/j.ecofro.2025.11.008	corresponding_author	evals
https://openalex.org/W191055994	https://doi.org/10.1007/978-94-007-0624-8_20	corresponding_author	evals
https://openalex.org/W4417191589	https://doi.org/10.1108/978-1-68123-118-120251011	corresponding_author	evals
https://openalex.org/W4393210703	https://doi.org/10.2307/jj.13110788.5	corresponding_author	evals
https://openalex.org/W1969195656	https://doi.org/10.1080/07408170208928868	corresponding_author	evals
https://openalex.org/W1964339990	https://doi.org/10.1243/jile_proc_1947_037_041_02	corresponding_author	evals
https://openalex.org/W2085684425	https://doi.org/10.1021/jp075330l	corresponding_author	evals
https://openalex.org/W1970148479	https://doi.org/10.1007/s12253-013-9707-0	corresponding_author	evals
https://openalex.org/W2512103723	https://doi.org/10.1086/228998	corresponding_author	evals
https://openalex.org/W2482384887	https://doi.org/10.18848/2327-0128/cgp/v23i01/48610	corresponding_author	evals
https://openalex.org/W2314431343	https://doi.org/10.1177/154193120404802009	corresponding_author	evals
https://openalex.org/W4247687526	https://doi.org/10.17989/encsr000cgc	corresponding_author	evals
https://openalex.org/W2602316280	https://doi.org/10.1038/nrn.2017.41	corresponding_author	evals
https://openalex.org/W2061282861	https://doi.org/10.1016/0166-2236(94)90054-x	corresponding_author	evals
https://openalex.org/W4410290309	https://doi.org/10.1007/978-3-031-90042-6_5	corresponding_author	evals
https://openalex.org/W1943591777	https://doi.org/10.3938/jkps.67.1257	corresponding_author	evals
https://openalex.org/W4388247037	https://doi.org/10.1093/oso/9780195133592.003.0001	corresponding_author	evals
https://openalex.org/W3029309378	https://doi.org/10.3760/cma.j.issn.1007-8118.2005.11.020	corresponding_author	evals
https://openalex.org/W2035887341	https://doi.org/10.1016/0091-2182(83)90128-3	corresponding_author	evals
https://openalex.org/W2006679682	https://doi.org/10.1021/jp9920848	corresponding_author	evals
https://openalex.org/W2976606416	https://doi.org/10.34044/j.kjss.2019.40.2.04	corresponding_author	evals
https://openalex.org/W39472829	https://doi.org/10.1186/s12886-024-03738-6	corresponding_author	evals
https://openalex.org/W2136423996	https://doi.org/10.1017/s026988899700204x	corresponding_author	evals
https://openalex.org/W2579775945	https://doi.org/10.1007/978-3-319-41093-7	corresponding_author	evals
https://openalex.org/W2217564163	https://doi.org/10.1007/978-3-642-25798-8_4	corresponding_author	evals
https://openalex.org/W4223932564	https://doi.org/10.3389/fenrg.2022.864950	corresponding_author	evals
https://openalex.org/W4379094830	https://doi.org/10.1007/s00330-023-09727-5	corresponding_author	evals
https://openalex.org/W1990508524	https://doi.org/10.1080/00949658208810616	corresponding_author	evals
https://openalex.org/W4400285785	https://doi.org/10.2478/picbe-2024-0112	corresponding_author	evals
https://openalex.org/W4387565874	https://doi.org/10.1515/9780887558535-002	corresponding_author	evals
https://openalex.org/W2069114349	https://doi.org/10.1016/0959-4388(92)90157-g	corresponding_author	evals
https://openalex.org/W2011635695	https://doi.org/10.1038/164867a0	corresponding_author	evals
https://openalex.org/W2806319847	https://doi.org/10.1007/978-1-4939-7874-8_15	corresponding_author	evals
https://openalex.org/W2091955749	https://doi.org/10.1258/000456303322326353	corresponding_author	evals
https://openalex.org/W2157386523	https://doi.org/10.3406/rga.1946.5224	corresponding_author	evals
https://openalex.org/W2077846936	https://doi.org/10.1504/ijenm.2012.047618	corresponding_author	evals
https://openalex.org/W2001774387	https://doi.org/10.1177/0146621603027003005	corresponding_author	evals
https://openalex.org/W2004363583	https://doi.org/10.1006/jtbi.1997.0461	corresponding_author	evals
https://openalex.org/W2980430754	https://doi.org/10.1016/s0145-2126(19)30226-7	corresponding_author	evals
https://openalex.org/W4232408470	https://doi.org/10.1163/2214-8647_dnp_e312670	corresponding_author	evals
https://openalex.org/W2595099993	https://doi.org/10.15869/itobiad.281842	corresponding_author	evals
https://openalex.org/W4233832040	https://doi.org/10.4028/0-87849-357-3.931	corresponding_author	evals
https://openalex.org/W4234904908	https://doi.org/10.4324/9780415249126-l080-1	corresponding_author	evals
https://openalex.org/W3124211609	https://doi.org/10.1146/knowable-011421-3	corresponding_author	evals
https://openalex.org/W1970599350	https://doi.org/10.2519/jospt.1994.20.3.171	corresponding_author	evals
https://openalex.org/W3152597203	https://doi.org/10.2341/18-189-l	corresponding_author	evals
https://openalex.org/W3125578502	https://doi.org/10.1016/j.jad.2021.01.049	corresponding_author	evals
https://openalex.org/W4249610748	https://doi.org/10.1007/978-3-663-13934-8_13	corresponding_author	evals
https://openalex.org/W2007178813	https://doi.org/10.4050/jahs.29.25	corresponding_author	evals
https://openalex.org/W3125499910	https://doi.org/10.1007/s00417-021-05077-4	corresponding_author	evals
https://openalex.org/W4388003906	https://doi.org/10.1007/978-3-031-46317-4_23	corresponding_author	evals
https://openalex.org/W4288021535	https://doi.org/10.48550/arxiv.1911.08425	corresponding_author	evals
https://openalex.org/W1988325276	https://doi.org/10.2307/1943521	corresponding_author	evals
https://openalex.org/W4416028210	https://doi.org/10.1007/978-3-662-71416-4_18	corresponding_author	evals
https://openalex.org/W2902118830	https://doi.org/10.13035/h.2018.06.02.40	corresponding_author	evals
https://openalex.org/W4416718646	https://doi.org/10.1016/j.jpcs.2025.113392	corresponding_author	evals
https://openalex.org/W3005478710	https://doi.org/10.3406/mcarh.1973.1404	corresponding_author	evals
https://openalex.org/W4388229855	https://doi.org/10.56028/ijcit.1.5.1.2023	corresponding_author	evals
https://openalex.org/W2556020082	https://doi.org/10.1002/14651858.cd002779.pub3	corresponding_author	evals
https://openalex.org/W4229082772	https://doi.org/10.46692/9781447318491.061	corresponding_author	evals
https://openalex.org/W3216979804	https://doi.org/10.24833/0869-0049-1996-1-93-112	corresponding_author	evals
https://openalex.org/W4409226294	https://doi.org/10.1371/journal.pgen.1011657	corresponding_author	evals
https://openalex.org/W4234312880	https://doi.org/10.3410/f.1089155.542347	corresponding_author	evals
https://openalex.org/W2044095594	https://doi.org/10.1080/01445170.1981.10412387	corresponding_author	evals
https://openalex.org/W4361025383	https://doi.org/10.1515/9789048556861-020	corresponding_author	evals
https://openalex.org/W3119671174	https://doi.org/10.1515/9783110582703-007	corresponding_author	evals
https://openalex.org/W2152550647	https://doi.org/10.1525/aa.1983.85.3.02a00370	corresponding_author	evals
https://openalex.org/W4393238803	https://doi.org/10.1172/jci.insight.171961	corresponding_author	evals
https://openalex.org/W2589132626	https://doi.org/10.64628/ab.pd6w6yug9	corresponding_author	evals
https://openalex.org/W3171712055	https://doi.org/10.1007/s12479-021-0862-9	corresponding_author	evals
https://openalex.org/W2027444904	https://doi.org/10.1016/0169-7439(86)80008-9	corresponding_author	evals
https://openalex.org/W1982809442	https://doi.org/10.1056/nejm193205052061801	corresponding_author	evals
https://openalex.org/W1900025433	https://doi.org/10.2991/jsta.2015.14.2.9	corresponding_author	evals
https://openalex.org/W2404787999	https://doi.org/10.5388/aon.2012.12.1.12	corresponding_author	evals
https://openalex.org/W4206644096	https://doi.org/10.1211/pj.2013.11125776	corresponding_author	evals
https://openalex.org/W4213092249	https://doi.org/10.2307/1185254	corresponding_author	evals
https://openalex.org/W2993046989	https://doi.org/10.1016/j.prnil.2019.10.001	corresponding_author	evals
https://openalex.org/W2801666405	https://doi.org/10.3920/978-90-8686-855-1_12	corresponding_author	evals
https://openalex.org/W4200306032	https://doi.org/10.2307/j.ctv1xp9q1s.18	corresponding_author	evals
https://openalex.org/W2402651517	https://doi.org/10.1177/003591571901201516	corresponding_author	evals
https://openalex.org/W4234052991	https://doi.org/10.4414/saez.2009.14439	corresponding_author	evals
https://openalex.org/W1981344663	https://doi.org/10.1358/dof.2005.030.09.918790	corresponding_author	evals
https://openalex.org/W1984795213	https://doi.org/10.1371/journal.pone.0010529	corresponding_author	evals
https://openalex.org/W2114323466	https://doi.org/10.3758/s13421-010-0022-7	corresponding_author	evals
https://openalex.org/W4401598387	https://doi.org/10.26686/wgtn.26759968	corresponding_author	evals
https://openalex.org/W4205599821	https://doi.org/10.12987/9780300130058-034	corresponding_author	evals
https://openalex.org/W1651185691	https://doi.org/10.3917/cm.076.0121	corresponding_author	evals
https://openalex.org/W4246420647	https://doi.org/10.5771/9783845253978-373	corresponding_author	evals
https://openalex.org/W4309222255	https://doi.org/10.18287/2542-047x-2022-8-2-7-10	corresponding_author	evals
https://openalex.org/W2904244045	https://doi.org/10.1007/s13744-018-0661-0	corresponding_author	evals
https://openalex.org/W3029187366	https://doi.org/10.3760/cma.j.issn.1672-7088.2010.06.119	corresponding_author	evals
https://openalex.org/W1969865161	https://doi.org/10.1007/s00013-004-1081-4	corresponding_author	evals
https://openalex.org/W2245244198	https://doi.org/10.4028/www.scientific.net/amm.794.339	corresponding_author	evals
https://openalex.org/W1995222943	https://doi.org/10.3103/s0190271712010123	corresponding_author	evals
https://openalex.org/W4231558532	https://doi.org/10.1007/978-3-642-20665-8_66	corresponding_author	evals
https://openalex.org/W4245078066	https://doi.org/10.2307/201015	corresponding_author	evals
https://openalex.org/W3170535530	https://doi.org/10.17760/d20382870	corresponding_author	evals
https://openalex.org/W2248739319	https://doi.org/10.15304/rips.14.2.2451	corresponding_author	evals
https://openalex.org/W4417435183	https://doi.org/10.4324/9781003648703-8	corresponding_author	evals
https://openalex.org/W4411047824	https://doi.org/10.1017/9781009263900.019	corresponding_author	evals
https://openalex.org/W4364353434	https://doi.org/10.1007/s12032-023-02011-y	corresponding_author	evals
https://openalex.org/W2054381030	https://doi.org/10.1021/j150497a004	corresponding_author	evals
https://openalex.org/W2413803749	https://doi.org/10.18173/2354-1075.2015-0142	corresponding_author	evals
https://openalex.org/W4236569994	https://doi.org/10.1007/978-1-349-21760-1_8	corresponding_author	evals
https://openalex.org/W1482026546	https://doi.org/10.22004/ag.econ.54414	corresponding_author	evals
https://openalex.org/W2278628866	https://doi.org/10.1016/j.apmr.2015.10.045	corresponding_author	evals
https://openalex.org/W4247323174	https://doi.org/10.1007/978-3-642-75446-3	corresponding_author	evals
https://openalex.org/W3116697472	https://doi.org/10.3917/rdna.818.0059	corresponding_author	evals
https://openalex.org/W1964181105	https://doi.org/10.1203/01.pdr.0000059752.07086.a2	corresponding_author	evals
https://openalex.org/W4241160206	https://doi.org/10.13040/ijpsr.0975-8232.7(3).1149-55	corresponding_author	evals
https://openalex.org/W2775141897	https://doi.org/10.1016/j.ssmph.2017.11.011	corresponding_author	evals
https://openalex.org/W2490743899	https://doi.org/10.1017/s0368393100074204	corresponding_author	evals
https://openalex.org/W2062570850	https://doi.org/10.1006/jcis.1997.4935	corresponding_author	evals
https://openalex.org/W2020145314	https://doi.org/10.1016/j.envsoft.2009.10.001	corresponding_author	evals
https://openalex.org/W3105781580	https://doi.org/10.9744/katakita.8.1.79-91	corresponding_author	evals
https://openalex.org/W2061949512	https://doi.org/10.1038/msb.2009.95	corresponding_author	evals
https://openalex.org/W2808259817	https://doi.org/10.1093/nq/s7-ii.43.329g	corresponding_author	evals
https://openalex.org/W34798489	https://doi.org/10.1016/j.carres.2021.108479	corresponding_author	evals
https://openalex.org/W2789484124	https://doi.org/10.1007/s12555-017-0161-8	corresponding_author	evals
https://openalex.org/W2007487197	https://doi.org/10.1007/bf00458136	corresponding_author	evals
https://openalex.org/W3023378095	https://doi.org/10.5040/9780755608997.part-001	corresponding_author	evals
https://openalex.org/W2013575800	https://doi.org/10.1055/s-0029-1199985	corresponding_author	evals
https://openalex.org/W4242153261	https://doi.org/10.1108/s1548-6435(2008)0000005002	corresponding_author	evals
https://openalex.org/W4403224801	https://doi.org/10.58298/782024476	corresponding_author	evals
https://openalex.org/W2033722692	https://doi.org/10.1245/aso.2003.09.914	corresponding_author	evals
https://openalex.org/W4244084109	https://doi.org/10.3928/0098-9134-19940601-14	corresponding_author	evals
https://openalex.org/W4256690714	https://doi.org/10.46420/9786588319215cap5	corresponding_author	evals
https://openalex.org/W4410973768	https://doi.org/10.1016/j.robot.2025.105082	corresponding_author	evals
https://openalex.org/W1991486461	https://doi.org/10.1177/002114000306800210	corresponding_author	evals
https://openalex.org/W2487366773	https://doi.org/10.1057/978-1-137-51623-7_2	corresponding_author	evals
https://openalex.org/W4249348445	https://doi.org/10.47801/kjimh.03.2.5	corresponding_author	evals
https://openalex.org/W4406124131	https://doi.org/10.71025/y33jn886	corresponding_author	evals
https://openalex.org/W4230947496	https://doi.org/10.1002/chin.200804268	corresponding_author	evals
https://openalex.org/W2034385488	https://doi.org/10.1111/j.1572-0241.1999.01430.x	corresponding_author	evals
https://openalex.org/W2092635671	https://doi.org/10.2307/1517574	corresponding_author	evals
https://openalex.org/W2130590625	https://doi.org/10.1136/bmj.2.498.62	corresponding_author	evals
https://openalex.org/W4385635044	https://doi.org/10.1186/s13071-023-05880-4	corresponding_author	evals
https://openalex.org/W4285226595	https://doi.org/10.1007/978-3-030-92957-2_6	corresponding_author	evals
https://openalex.org/W4251542415	https://doi.org/10.5325/j.ctv14gpgfb.26	corresponding_author	evals
https://openalex.org/W4306721709	https://doi.org/10.1159/000527492	corresponding_author	evals
https://openalex.org/W4413295494	https://doi.org/10.12677/md.2025.154056	corresponding_author	evals
https://openalex.org/W2102824996	https://doi.org/10.1152/ajplung.00389.2001	corresponding_author	evals
https://openalex.org/W4389024931	https://doi.org/10.1096/fasebj.30.1_supplement.553.36	corresponding_author	evals
https://openalex.org/W2004373876	https://doi.org/10.1016/s1051-0443(99)71030-4	corresponding_author	evals
https://openalex.org/W2930578045	https://doi.org/10.1353/esc.1992.0034	corresponding_author	evals
https://openalex.org/W2047185394	https://doi.org/10.1001/jama.2013.3616	corresponding_author	evals
https://openalex.org/W2554480003	https://doi.org/10.1007/978-3-319-47075-7_32	corresponding_author	evals
https://openalex.org/W2334117164	https://doi.org/10.2307/1182039	corresponding_author	evals
https://openalex.org/W2163194113	https://doi.org/10.1109/mahc.2006.19	corresponding_author	evals
https://openalex.org/W2160047767	https://doi.org/10.1111/j.1748-5827.1973.tb06916.x	corresponding_author	evals
https://openalex.org/W1968161007	https://doi.org/10.1097/00000542-199911000-00039	corresponding_author	evals
https://openalex.org/W2032065342	https://doi.org/10.5294/pebi.2013.17.2.4	corresponding_author	evals
https://openalex.org/W4304140000	https://doi.org/10.56535/jmpm.v47i7.68	corresponding_author	evals
https://openalex.org/W2579248443	https://doi.org/10.1016/j.gie.2016.10.036	corresponding_author	evals
https://openalex.org/W4225420199	https://doi.org/10.4324/9781003125846-4	corresponding_author	evals
https://openalex.org/W2097137108	https://doi.org/10.1023/b:jadd.0000022609.31371.4d	corresponding_author	evals
https://openalex.org/W4409078497	https://doi.org/10.3233/faia250323	corresponding_author	evals
https://openalex.org/W1986563505	https://doi.org/10.1142/s0217984910023803	corresponding_author	evals
https://openalex.org/W4247735970	https://doi.org/10.1111/j.1754-6095.1989.tb00032.x	corresponding_author	evals
https://openalex.org/W2561808347	https://doi.org/10.1007/978-3-319-47750-3_11	corresponding_author	evals
https://openalex.org/W1971658868	https://doi.org/10.3115/1072228.1072330	corresponding_author	evals
https://openalex.org/W3129029824	https://doi.org/10.1038/s41598-021-90816-0	corresponding_author	evals
https://openalex.org/W4254607536	https://doi.org/10.1016/0041-624x(69)90202-9	corresponding_author	evals
https://openalex.org/W4394932427	https://doi.org/10.5772/intechopen.114279	corresponding_author	evals
https://openalex.org/W4251455811	https://doi.org/10.33975/disuq.vol9n2.386	corresponding_author	evals
https://openalex.org/W2897327592	https://doi.org/10.1016/j.tracli.2018.08.149	corresponding_author	evals
https://openalex.org/W4400115635	https://doi.org/10.1007/978-981-97-1876-4_81	corresponding_author	evals
https://openalex.org/W3046584181	https://doi.org/10.21608/bfalex.2019.150358	corresponding_author	evals
https://openalex.org/W4388521687	https://doi.org/10.2307/jj.8441782.2	corresponding_author	evals
https://openalex.org/W3023959472	https://doi.org/10.18261/issn1504-3061-1969-03-02	corresponding_author	evals
https://openalex.org/W2801968942	https://doi.org/10.5124/jkma.2018.61.4.241	corresponding_author	evals
https://openalex.org/W750106937	https://doi.org/10.1007/s10600-015-1310-z	corresponding_author	evals
https://openalex.org/W2504413287	https://doi.org/10.1093/oseo/instance.00051135	corresponding_author	evals
https://openalex.org/W4240911319	https://doi.org/10.1007/s11894-009-0070-y	corresponding_author	evals
https://openalex.org/W4249789678	https://doi.org/10.31826/9781463207731-013	corresponding_author	evals
https://openalex.org/W4236982717	https://doi.org/10.1515/9783111493824-010	corresponding_author	evals
https://openalex.org/W2092085664	https://doi.org/10.2307/1881727	corresponding_author	evals
https://openalex.org/W3135042100	https://doi.org/10.1007/s10953-021-01061-y	corresponding_author	evals
https://openalex.org/W2410751495	https://doi.org/10.1385/1-59259-655-x:15	corresponding_author	evals
https://openalex.org/W2029306585	https://doi.org/10.4248/ijos10056	corresponding_author	evals
https://openalex.org/W4245596366	https://doi.org/10.35940/ijitee.b7663.019320	corresponding_author	evals
https://openalex.org/W3006676341	https://doi.org/10.25673/2358	corresponding_author	evals
https://openalex.org/W2490932136	https://doi.org/10.1007/978-3-319-30399-4_16	corresponding_author	evals
https://openalex.org/W2028000968	https://doi.org/10.1142/s0219519411003910	corresponding_author	evals
https://openalex.org/W2044848484	https://doi.org/10.1177/00220345290090040201	corresponding_author	evals
https://openalex.org/W2905889422	https://doi.org/10.1051/e3sconf/20187307016	corresponding_author	evals
https://openalex.org/W1943026006	https://doi.org/10.1111/j.1753-9137.2012.01145.x	corresponding_author	evals
https://openalex.org/W3007511584	https://doi.org/10.4103/ajns.ajns_216_19	corresponding_author	evals
https://openalex.org/W1596381915	https://doi.org/10.1086/127265	corresponding_author	evals
https://openalex.org/W3005391468	https://doi.org/10.7249/rb5044	corresponding_author	evals
https://openalex.org/W2120676372	https://doi.org/10.1002/pol.1982.180200211	corresponding_author	evals
https://openalex.org/W2889742286	https://doi.org/10.5958/2249-5576.2018.00016.x	corresponding_author	evals
https://openalex.org/W2976938599	https://doi.org/10.1007/978-3-030-22048-8_8	corresponding_author	evals
https://openalex.org/W1022588411	https://doi.org/10.1007/978-3-319-04576-4_19	corresponding_author	evals
https://openalex.org/W2317839080	https://doi.org/10.2307/1869178	corresponding_author	evals
https://openalex.org/W4230089029	https://doi.org/10.7312/sick93536-004	corresponding_author	evals
https://openalex.org/W2911766398	https://doi.org/10.7523/j.issn.2095-6134.2018.06.001	corresponding_author	evals
https://openalex.org/W2320955263	https://doi.org/10.2307/1384429	corresponding_author	evals
https://openalex.org/W3027717194	https://doi.org/10.1016/j.carbpol.2020.116470	corresponding_author	evals
https://openalex.org/W2088368475	https://doi.org/10.1155/asp/2006/81236	corresponding_author	evals
https://openalex.org/W4212787006	https://doi.org/10.21203/rs.2.16830/v2	corresponding_author	evals
https://openalex.org/W2325497855	https://doi.org/10.1056/nejm188006171022502	corresponding_author	evals
https://openalex.org/W4288175655	https://doi.org/10.1007/s11011-022-01039-9	corresponding_author	evals
https://openalex.org/W2143844206	https://doi.org/10.1007/s10072-014-1841-2	corresponding_author	evals
https://openalex.org/W2094909925	https://doi.org/10.1016/j.cbpb.2006.01.012	corresponding_author	evals
https://openalex.org/W4233245328	https://doi.org/10.1515/9783110820195-011	corresponding_author	evals
https://openalex.org/W2069995442	https://doi.org/10.1117/12.939518	corresponding_author	evals
https://openalex.org/W2023185862	https://doi.org/10.1080/00397676008590520	corresponding_author	evals
https://openalex.org/W2314901105	https://doi.org/10.1016/s0021-9673(00)92225-8	corresponding_author	evals
https://openalex.org/W4256066440	https://doi.org/10.1007/978-3-662-43559-5_151	corresponding_author	evals
https://openalex.org/W4230140988	https://doi.org/10.1515/9783112392829-002	corresponding_author	evals
https://openalex.org/W2027184922	https://doi.org/10.1038/cr.2012.46	corresponding_author	evals
https://openalex.org/W4210797501	https://doi.org/10.2307/j.ctv28bqkz6.5	corresponding_author	evals
https://openalex.org/W2322664556	https://doi.org/10.2307/989144	corresponding_author	evals
https://openalex.org/W4238251209	https://doi.org/10.1093/anb/9780198606697.article.0800551	corresponding_author	evals
https://openalex.org/W4248356169	https://doi.org/10.5796/kogyobutsurikagaku.29.862	corresponding_author	evals
https://openalex.org/W2912341462	https://doi.org/10.1007/bf01491642	corresponding_author	evals
https://openalex.org/W2776100389	https://doi.org/10.14393/revedfil.issn.0102-6801.v31n61a2017-p83a105	corresponding_author	evals
https://openalex.org/W1982942656	https://doi.org/10.1002/chin.200725252	corresponding_author	evals
https://openalex.org/W4391516333	https://doi.org/10.1007/978-981-99-9788-6_10	corresponding_author	evals
https://openalex.org/W2730312513	https://doi.org/10.1525/ees.1987.10.1.23	corresponding_author	evals
https://openalex.org/W4389827669	https://doi.org/10.1016/j.compstruct.2023.117817	corresponding_author	evals
https://openalex.org/W2614167970	https://doi.org/10.3406/mefr.1963.8831	corresponding_author	evals
https://openalex.org/W4408214742	https://doi.org/10.47405/mjssh.v10i2.3248	corresponding_author	evals
https://openalex.org/W4317407107	https://doi.org/10.1515/9783112684702-009	corresponding_author	evals
https://openalex.org/W2913455654	https://doi.org/10.1055/a-0654-2236	corresponding_author	evals
https://openalex.org/W2138818440	https://doi.org/10.1136/bmj.1.3464.984	corresponding_author	evals
https://openalex.org/W2067990871	https://doi.org/10.1243/piae_proc_1937_032_017_02	corresponding_author	evals
https://openalex.org/W2001291181	https://doi.org/10.1177/003803858101500313	corresponding_author	evals
https://openalex.org/W2033993026	https://doi.org/10.1007/bf00114044	corresponding_author	evals
https://openalex.org/W2286021133	https://doi.org/10.1007/978-94-007-7618-0_231	corresponding_author	evals
https://openalex.org/W4234486169	https://doi.org/10.1016/0305-4403(82)90017-6	corresponding_author	evals
https://openalex.org/W4243685547	https://doi.org/10.7560/764415	corresponding_author	evals
https://openalex.org/W2012911850	https://doi.org/10.1021/cr900075v	corresponding_author	evals
https://openalex.org/W4300038012	https://doi.org/10.48550/arxiv.1610.05379	corresponding_author	evals
https://openalex.org/W2138666988	https://doi.org/10.3917/th.731.0075	corresponding_author	evals
https://openalex.org/W4210785102	https://doi.org/10.5059/yukigoseikyokaishi.16.620	corresponding_author	evals
https://openalex.org/W2957830864	https://doi.org/10.4018/978-1-5225-9679-0.ch005	corresponding_author	evals
https://openalex.org/W4251336623	https://doi.org/10.5270/esa-q7zemci	corresponding_author	evals
